invoice_id,branch,city,category,unit_price,quantity,date,time,payment_method,rating,profit_margin,total_revenue,profit,dates,,category,avg rating,,
9394,WALM046,Temple,Fashion accessories,29,1,0022-12-08,14:33:00,Cash,4,0.48,29,13.92,0022-12-08,,,,,
9395,WALM084,Schertz,Home and lifestyle,28,1,0022-04-29,07:44:00,Cash,4,0.33,28,9.24,0022-04-29,,,,,
9396,WALM003,San Antonio,Fashion accessories,59,3,0023-09-26,11:01:00,Cash,5,0.48,177,84.96,0023-09-26,,,,,
9397,WALM084,Schertz,Home and lifestyle,17,1,0020-04-09,16:36:00,Cash,6,0.33,17,5.61,0020-04-09,,,,,
9398,WALM065,Texas City,Fashion accessories,66,3,0023-01-22,15:27:00,Cash,4,0.33,198,65.34,0023-01-22,,,,,
9399,WALM084,Schertz,Home and lifestyle,80,1,0021-06-20,16:38:00,Cash,4,0.33,80,26.4,0021-06-20,,,,,
9400,WALM032,Tyler,Fashion accessories,33,3,0023-03-30,15:38:00,Cash,5,0.48,99,47.52,0023-03-30,,,,,
9401,WALM075,San Marcos,Home and lifestyle,62,3,0023-07-12,13:29:00,Cash,5,0.33,186,61.38,0023-07-12,,,,,
9402,WALM029,Round Rock,Fashion accessories,55,2,0022-04-30,10:56:00,Cash,7,0.48,110,52.8,0022-04-30,,,,,
9403,WALM087,Waxahachie,Home and lifestyle,59,1,0023-12-07,09:08:00,Cash,5,0.33,59,19.47,0023-12-07,,,,,
9404,WALM086,Rosenberg,Fashion accessories,16,1,0021-02-03,16:44:00,Cash,3,0.33,16,5.28,0021-02-03,,,,,
9405,WALM099,Weatherford,Home and lifestyle,58,1,0021-09-03,11:45:00,Cash,7,0.18,58,10.44,0021-09-03,,,,,
9406,WALM084,Schertz,Fashion accessories,67,2,0023-06-29,09:53:00,Cash,6,0.33,134,44.22,0023-06-29,,,,,
9407,WALM065,Texas City,Home and lifestyle,38,3,0023-04-12,16:27:00,Cash,3,0.33,114,37.62,0023-04-12,,,,,
9408,WALM065,Texas City,Fashion accessories,20,3,0020-01-08,15:39:00,Cash,6,0.33,60,19.8,0020-01-08,,,,,
9409,WALM074,Weslaco,Home and lifestyle,29,2,0022-06-28,11:51:00,Cash,7,0.33,58,19.14,0022-06-28,,,,,
9410,WALM058,Port Arthur,Fashion accessories,55,1,0023-09-09,10:14:00,Cash,3,0.33,55,18.15,0023-09-09,,,,,
9411,WALM009,Plano,Home and lifestyle,33,2,0020-05-27,15:23:00,Cash,5,0.48,66,31.68,0020-05-27,,,,,
9412,WALM003,San Antonio,Fashion accessories,52,3,0020-12-20,06:58:00,Cash,5,0.48,156,74.88,0020-12-20,,,,,
9413,WALM065,Texas City,Home and lifestyle,37,3,0022-02-21,11:07:00,Cash,3,0.33,111,36.63,0022-02-21,,,,,
9414,WALM003,San Antonio,Fashion accessories,39,2,0020-07-16,08:15:00,Cash,4,0.48,78,37.44,0020-07-16,,,,,
9415,WALM086,Rosenberg,Home and lifestyle,22,1,0022-03-20,16:45:00,Cash,6,0.33,22,7.26,0022-03-20,,,,,
9416,WALM074,Weslaco,Fashion accessories,54,1,0020-02-16,16:33:00,Cash,4,0.33,54,17.82,0020-02-16,,,,,
9417,WALM029,Round Rock,Home and lifestyle,50,3,0021-09-27,12:59:00,Cash,7,0.48,150,72,0021-09-27,,,,,
9418,WALM054,Sherman,Fashion accessories,62,2,0020-05-10,11:03:00,Cash,7,0.33,124,40.92,0020-05-10,,,,,
9419,WALM065,Texas City,Home and lifestyle,37,1,0022-05-27,11:53:00,Cash,4,0.33,37,12.21,0022-05-27,,,,,
9420,WALM030,Richardson,Fashion accessories,70,2,0021-04-06,13:27:00,Cash,6,0.48,140,67.2,0021-04-06,,,,,
9421,WALM050,Victoria,Home and lifestyle,62,2,0020-04-06,11:01:00,Credit card,7,0.48,124,59.52,0020-04-06,,,,,
9422,WALM054,Sherman,Fashion accessories,44,2,0022-10-09,12:39:00,Cash,7,0.33,88,29.04,0022-10-09,,,,,
9423,WALM073,Seguin,Home and lifestyle,30,2,0020-01-29,13:02:00,Cash,7,0.33,60,19.8,0020-01-29,,,,,
9424,WALM038,Sugar Land,Fashion accessories,66,1,0020-12-08,06:58:00,Cash,4,0.48,66,31.68,0020-12-08,,,,,
9425,WALM009,Plano,Home and lifestyle,16,1,0020-05-05,08:50:00,Cash,7,0.48,16,7.68,0020-05-05,,,,,
9426,WALM099,Weatherford,Fashion accessories,84,2,0020-04-05,06:36:00,Cash,5,0.18,168,30.24,0020-04-05,,,,,
9427,WALM054,Sherman,Home and lifestyle,25,3,0023-09-29,09:24:00,Cash,6,0.21,75,15.75,0023-09-29,,,,,
9428,WALM050,Victoria,Fashion accessories,39,2,0020-05-28,13:56:00,Credit card,5,0.48,78,37.44,0020-05-28,,,,,
9429,WALM032,Tyler,Home and lifestyle,44,1,0022-06-20,07:37:00,Cash,7,0.48,44,21.12,0022-06-20,,,,,
9430,WALM086,Rosenberg,Fashion accessories,48,3,0021-01-19,16:37:00,Cash,4,0.33,144,47.52,0021-01-19,,,,,
9431,WALM038,Sugar Land,Home and lifestyle,57,2,0022-08-11,08:51:00,Cash,3,0.48,114,54.72,0022-08-11,,,,,
9432,WALM087,Waxahachie,Fashion accessories,16,2,0023-11-14,16:41:00,Cash,4,0.33,32,10.56,0023-11-14,,,,,
9433,WALM056,Rowlett,Home and lifestyle,50,3,0021-01-17,08:20:00,Cash,5,0.33,150,49.5,0021-01-17,,,,,
9434,WALM035,San Angelo,Fashion accessories,85,3,0023-04-01,14:32:00,Cash,5,0.48,255,122.4,0023-04-01,,,,,
9435,WALM099,Weatherford,Home and lifestyle,53,2,0021-08-24,07:12:00,Cash,5,0.18,106,19.08,0021-08-24,,,,,
9436,WALM055,Waxahachie,Fashion accessories,75,3,0021-03-11,15:59:00,Cash,7,0.33,225,74.25,0021-03-11,,,,,
9437,WALM087,Waxahachie,Home and lifestyle,69,2,0020-02-19,16:33:00,Cash,5,0.33,138,45.54,0020-02-19,,,,,
9438,WALM086,Rosenberg,Fashion accessories,34,3,0022-04-09,09:26:00,Cash,4,0.33,102,33.66,0022-04-09,,,,,
9439,WALM075,San Marcos,Home and lifestyle,56,2,0021-10-04,07:21:00,Cash,7,0.33,112,36.96,0021-10-04,,,,,
9440,WALM086,Rosenberg,Fashion accessories,54,3,0022-07-19,06:54:00,Cash,5,0.33,162,53.46,0022-07-19,,,,,
9441,WALM065,Texas City,Home and lifestyle,37,2,0023-08-03,15:02:00,Cash,4,0.33,74,24.42,0023-08-03,,,,,
9442,WALM058,Port Arthur,Fashion accessories,55,2,0022-02-24,15:37:00,Cash,5,0.33,110,36.3,0022-02-24,,,,,
9443,WALM089,Southlake,Home and lifestyle,20,1,0021-05-22,15:16:00,Cash,4,0.33,20,6.6,0021-05-22,,,,,
9444,WALM055,Waxahachie,Fashion accessories,44,1,0021-10-01,13:03:00,Cash,3,0.33,44,14.52,0021-10-01,,,,,
9445,WALM065,Texas City,Home and lifestyle,68,2,0023-07-28,13:06:00,Cash,7,0.33,136,44.88,0023-07-28,,,,,
9446,WALM082,Weslaco,Fashion accessories,71,3,0021-10-06,09:06:00,Cash,3,0.33,213,70.29,0021-10-06,,,,,
9447,WALM029,Round Rock,Home and lifestyle,52,1,0023-06-29,09:48:00,Cash,4,0.48,52,24.96,0023-06-29,,,,,
9448,WALM086,Rosenberg,Fashion accessories,77,3,0020-09-13,12:54:00,Cash,7,0.33,231,76.23,0020-09-13,,,,,
9449,WALM058,Port Arthur,Home and lifestyle,52,2,0023-04-28,16:27:00,Cash,3,0.33,104,34.32,0023-04-28,,,,,
9450,WALM054,Sherman,Fashion accessories,28,3,0021-08-11,16:53:00,Cash,7,0.33,84,27.72,0021-08-11,,,,,
9451,WALM054,Sherman,Home and lifestyle,51,2,0020-04-08,07:14:00,Cash,6,0.21,102,21.42,0020-04-08,,,,,
9452,WALM030,Richardson,Fashion accessories,82,2,0022-07-15,08:25:00,Cash,5,0.48,164,78.72,0022-07-15,,,,,
9453,WALM069,Rockwall,Home and lifestyle,62,3,0022-04-23,06:03:00,Cash,3,0.33,186,61.38,0022-04-23,,,,,
9454,WALM089,Southlake,Fashion accessories,15,3,0021-10-24,16:06:00,Cash,6,0.33,45,14.85,0021-10-24,,,,,
9455,WALM065,Texas City,Home and lifestyle,69,3,0020-12-24,16:02:00,Cash,3,0.33,207,68.31,0020-12-24,,,,,
9456,WALM003,San Antonio,Fashion accessories,64,1,0020-11-27,15:50:00,Cash,6,0.48,64,30.72,0020-11-27,,,,,
9457,WALM009,Plano,Home and lifestyle,20,2,0023-05-09,14:21:00,Cash,7,0.48,40,19.2,0023-05-09,,,,,
9458,WALM086,Rosenberg,Fashion accessories,47,1,0022-03-29,12:42:00,Cash,4,0.33,47,15.51,0022-03-29,,,,,
9459,WALM038,Sugar Land,Home and lifestyle,33,1,0023-06-25,14:42:00,Cash,5,0.48,33,15.84,0023-06-25,,,,,
9460,WALM086,Rosenberg,Fashion accessories,72,1,0023-08-08,07:28:00,Cash,5,0.33,72,23.76,0023-08-08,,,,,
9461,WALM069,Rockwall,Home and lifestyle,73,3,0021-01-11,09:44:00,Cash,4,0.33,219,72.27,0021-01-11,,,,,
9462,WALM056,Rowlett,Fashion accessories,22,1,0021-02-03,06:39:00,Cash,7,0.33,22,7.26,0021-02-03,,,,,
9463,WALM032,Tyler,Home and lifestyle,18,1,0020-01-11,13:49:00,Cash,3,0.48,18,8.64,0020-01-11,,,,,
9464,WALM099,Weatherford,Fashion accessories,30,1,0021-12-23,16:18:00,Cash,6,0.18,30,5.4,0021-12-23,,,,,
9465,WALM099,Weatherford,Home and lifestyle,36,2,0021-01-06,13:22:00,Cash,3,0.18,72,12.96,0021-01-06,,,,,
9466,WALM086,Rosenberg,Fashion accessories,82,3,0022-08-02,09:31:00,Cash,6,0.33,246,81.18,0022-08-02,,,,,
9467,WALM038,Sugar Land,Home and lifestyle,40,3,0023-03-26,13:30:00,Cash,6,0.48,120,57.6,0023-03-26,,,,,
9468,WALM075,San Marcos,Fashion accessories,81,2,0023-01-02,09:39:00,Cash,5,0.33,162,53.46,0023-01-02,,,,,
9469,WALM050,Victoria,Home and lifestyle,26,1,0021-01-03,13:52:00,Credit card,5,0.48,26,12.48,0021-01-03,,,,,
9470,WALM073,Seguin,Fashion accessories,49,3,0021-07-11,08:44:00,Cash,7,0.33,147,48.51,0021-07-11,,,,,
9471,WALM087,Waxahachie,Home and lifestyle,53,3,0022-08-07,09:20:00,Cash,7,0.33,159,52.47,0022-08-07,,,,,
9472,WALM069,Rockwall,Fashion accessories,28,2,0021-03-15,16:27:00,Cash,7,0.33,56,18.48,0021-03-15,,,,,
9473,WALM029,Round Rock,Home and lifestyle,64,2,0022-03-19,11:17:00,Cash,6,0.48,128,61.44,0022-03-19,,,,,
9474,WALM075,San Marcos,Fashion accessories,24,3,0022-08-30,12:44:00,Cash,3,0.33,72,23.76,0022-08-30,,,,,
9475,WALM084,Schertz,Home and lifestyle,71,3,0020-02-21,09:13:00,Cash,5,0.33,213,70.29,0020-02-21,,,,,
9476,WALM082,Weslaco,Fashion accessories,34,2,0021-03-29,08:08:00,Cash,4,0.33,68,22.44,0021-03-29,,,,,
9477,WALM038,Sugar Land,Home and lifestyle,50,1,0023-09-19,15:17:00,Cash,5,0.48,50,24,0023-09-19,,,,,
9478,WALM035,San Angelo,Fashion accessories,38,2,0022-12-07,10:15:00,Cash,6,0.48,76,36.48,0022-12-07,,,,,
9479,WALM038,Sugar Land,Home and lifestyle,59,1,0023-10-16,13:00:00,Cash,7,0.48,59,28.32,0023-10-16,,,,,
9480,WALM099,Weatherford,Fashion accessories,37,1,0020-04-19,09:20:00,Cash,3,0.18,37,6.66,0020-04-19,,,,,
9481,WALM084,Schertz,Home and lifestyle,28,2,0023-09-09,11:48:00,Cash,7,0.33,56,18.48,0023-09-09,,,,,
9482,WALM086,Rosenberg,Fashion accessories,16,2,0023-06-30,06:22:00,Cash,6,0.33,32,10.56,0023-06-30,,,,,
9483,WALM074,Weslaco,Home and lifestyle,50,1,0022-05-26,11:52:00,Cash,5,0.33,50,16.5,0022-05-26,,,,,
9484,WALM056,Rowlett,Fashion accessories,39,1,0022-09-29,11:40:00,Cash,4,0.33,39,12.87,0022-09-29,,,,,
9485,WALM087,Waxahachie,Home and lifestyle,67,2,0021-04-10,15:13:00,Cash,5,0.33,134,44.22,0021-04-10,,,,,
9486,WALM099,Weatherford,Fashion accessories,16,1,0022-02-22,16:41:00,Cash,7,0.18,16,2.88,0022-02-22,,,,,
9487,WALM035,San Angelo,Home and lifestyle,21,3,0020-08-31,06:20:00,Cash,6,0.48,63,30.24,0020-08-31,,,,,
9488,WALM058,Port Arthur,Fashion accessories,22,3,0023-09-03,11:26:00,Cash,7,0.33,66,21.78,0023-09-03,,,,,
9489,WALM082,Weslaco,Home and lifestyle,80,2,0021-03-06,10:22:00,Cash,3,0.33,160,52.8,0021-03-06,,,,,
9490,WALM084,Schertz,Fashion accessories,61,3,0021-08-30,13:49:00,Cash,3,0.33,183,60.39,0021-08-30,,,,,
9491,WALM009,Plano,Home and lifestyle,23,1,0023-03-21,12:02:00,Cash,7,0.48,23,11.04,0023-03-21,,,,,
9492,WALM069,Rockwall,Fashion accessories,71,3,0021-08-19,11:46:00,Cash,7,0.33,213,70.29,0021-08-19,,,,,
9493,WALM032,Tyler,Home and lifestyle,82,3,0021-11-02,15:24:00,Cash,3,0.48,246,118.08,0021-11-02,,,,,
9494,WALM046,Temple,Fashion accessories,45,3,0020-05-15,07:28:00,Cash,3,0.48,135,64.8,0020-05-15,,,,,
9495,WALM089,Southlake,Home and lifestyle,80,1,0021-01-04,13:04:00,Cash,7,0.33,80,26.4,0021-01-04,,,,,
9496,WALM099,Weatherford,Fashion accessories,67,2,0022-01-08,09:18:00,Cash,7,0.18,134,24.12,0022-01-08,,,,,
9497,WALM087,Waxahachie,Home and lifestyle,60,1,0022-01-04,13:53:00,Cash,4,0.33,60,19.8,0022-01-04,,,,,
9498,WALM065,Texas City,Fashion accessories,20,3,0020-04-05,07:46:00,Cash,7,0.33,60,19.8,0020-04-05,,,,,
9499,WALM074,Weslaco,Home and lifestyle,22,2,0022-03-11,09:27:00,Cash,7,0.33,44,14.52,0022-03-11,,,,,
9500,WALM003,San Antonio,Fashion accessories,77,3,0022-02-17,07:38:00,Cash,4,0.48,231,110.88,0022-02-17,,,,,
9501,WALM084,Schertz,Home and lifestyle,37,3,0020-04-15,15:48:00,Cash,3,0.33,111,36.63,0020-04-15,,,,,
9502,WALM032,Tyler,Fashion accessories,56,3,0023-06-30,09:18:00,Cash,4,0.48,168,80.64,0023-06-30,,,,,
9503,WALM082,Weslaco,Home and lifestyle,33,1,0023-03-17,13:08:00,Cash,6,0.33,33,10.89,0023-03-17,,,,,
9504,WALM084,Schertz,Fashion accessories,48,1,0023-09-20,12:45:00,Cash,4,0.33,48,15.84,0023-09-20,,,,,
9505,WALM029,Round Rock,Home and lifestyle,44,1,0023-05-11,16:16:00,Cash,5,0.48,44,21.12,0023-05-11,,,,,
9506,WALM003,San Antonio,Fashion accessories,19,1,0020-06-27,09:54:00,Cash,6,0.48,19,9.12,0020-06-27,,,,,
9507,WALM099,Weatherford,Home and lifestyle,39,1,0020-10-14,13:44:00,Cash,7,0.18,39,7.02,0020-10-14,,,,,
9508,WALM058,Port Arthur,Fashion accessories,33,3,0021-06-26,12:04:00,Cash,4,0.33,99,32.67,0021-06-26,,,,,
9509,WALM082,Weslaco,Home and lifestyle,39,1,0023-04-21,13:43:00,Cash,4,0.33,39,12.87,0023-04-21,,,,,
9510,WALM009,Plano,Fashion accessories,83,3,0022-08-02,13:03:00,Cash,7,0.48,249,119.52,0022-08-02,,,,,
9511,WALM086,Rosenberg,Home and lifestyle,32,2,0020-01-13,16:48:00,Cash,5,0.33,64,21.12,0020-01-13,,,,,
9512,WALM058,Port Arthur,Fashion accessories,15,1,0021-05-13,07:26:00,Cash,3,0.33,15,4.95,0021-05-13,,,,,
9513,WALM075,San Marcos,Home and lifestyle,51,2,0021-07-13,06:14:00,Cash,5,0.33,102,33.66,0021-07-13,,,,,
9514,WALM084,Schertz,Fashion accessories,51,2,0020-03-04,06:36:00,Cash,5,0.33,102,33.66,0020-03-04,,,,,
9515,WALM089,Southlake,Home and lifestyle,68,2,0021-01-18,11:53:00,Cash,6,0.33,136,44.88,0021-01-18,,,,,
9516,WALM025,Waco,Fashion accessories,45,1,0021-10-04,12:38:00,Cash,7,0.48,45,21.6,0021-10-04,,,,,
9517,WALM003,San Antonio,Home and lifestyle,52,2,0020-02-27,15:06:00,Cash,6,0.48,104,49.92,0020-02-27,,,,,
9518,WALM065,Texas City,Fashion accessories,78,1,0022-01-30,13:10:00,Cash,4,0.33,78,25.74,0022-01-30,,,,,
9519,WALM054,Sherman,Home and lifestyle,83,2,0020-05-01,12:04:00,Cash,6,0.21,166,34.86,0020-05-01,,,,,
9520,WALM054,Sherman,Fashion accessories,15,1,0021-05-14,10:51:00,Cash,7,0.33,15,4.95,0021-05-14,,,,,
9521,WALM099,Weatherford,Home and lifestyle,81,3,0023-01-05,08:42:00,Cash,6,0.18,243,43.74,0023-01-05,,,,,
9522,WALM089,Southlake,Fashion accessories,55,2,0022-03-13,08:10:00,Cash,3,0.33,110,36.3,0022-03-13,,,,,
9523,WALM082,Weslaco,Home and lifestyle,30,1,0022-07-16,08:25:00,Cash,4,0.33,30,9.9,0022-07-16,,,,,
9524,WALM046,Temple,Fashion accessories,82,1,0020-05-11,07:25:00,Cash,4,0.48,82,39.36,0020-05-11,,,,,
9525,WALM025,Waco,Home and lifestyle,79,1,0020-02-06,10:08:00,Cash,3,0.48,79,37.92,0020-02-06,,,,,
9526,WALM032,Tyler,Fashion accessories,43,2,0022-12-13,13:20:00,Cash,4,0.48,86,41.28,0022-12-13,,,,,
9527,WALM074,Weslaco,Home and lifestyle,45,2,0022-11-06,11:43:00,Cash,7,0.33,90,29.7,0022-11-06,,,,,
9528,WALM038,Sugar Land,Fashion accessories,48,3,0023-05-26,11:34:00,Cash,7,0.48,144,69.12,0023-05-26,,,,,
9529,WALM030,Richardson,Home and lifestyle,30,3,0021-03-31,06:52:00,Cash,4,0.48,90,43.2,0021-03-31,,,,,
9530,WALM003,San Antonio,Fashion accessories,85,1,0023-09-12,10:07:00,Cash,7,0.48,85,40.8,0023-09-12,,,,,
9531,WALM029,Round Rock,Home and lifestyle,56,2,0020-08-02,12:04:00,Cash,3,0.48,112,53.76,0020-08-02,,,,,
9532,WALM009,Plano,Fashion accessories,78,3,0021-11-25,15:41:00,Cash,6,0.48,234,112.32,0021-11-25,,,,,
9533,WALM082,Weslaco,Home and lifestyle,64,3,0023-11-12,10:58:00,Cash,6,0.33,192,63.36,0023-11-12,,,,,
9534,WALM003,San Antonio,Fashion accessories,64,2,0021-05-12,14:49:00,Cash,6,0.48,128,61.44,0021-05-12,,,,,
9535,WALM087,Waxahachie,Home and lifestyle,54,2,0022-11-29,16:42:00,Cash,5,0.33,108,35.64,0022-11-29,,,,,
9536,WALM099,Weatherford,Fashion accessories,15,1,0023-07-03,06:48:00,Cash,4,0.18,15,2.7,0023-07-03,,,,,
9537,WALM050,Victoria,Home and lifestyle,17,3,0023-01-03,13:11:00,Credit card,5,0.48,51,24.48,0023-01-03,,,,,
9538,WALM089,Southlake,Fashion accessories,33,3,0022-06-24,06:43:00,Cash,6,0.33,99,32.67,0022-06-24,,,,,
9539,WALM046,Temple,Home and lifestyle,83,3,0021-07-03,15:40:00,Cash,3,0.48,249,119.52,0021-07-03,,,,,
9540,WALM050,Victoria,Fashion accessories,43,1,0020-09-02,09:45:00,Credit card,6,0.48,43,20.64,0020-09-02,,,,,
9541,WALM099,Weatherford,Home and lifestyle,58,3,0020-09-21,06:37:00,Cash,7,0.18,174,31.32,0020-09-21,,,,,
9542,WALM025,Waco,Fashion accessories,74,2,0021-05-15,11:57:00,Cash,6,0.48,148,71.04,0021-05-15,,,,,
9543,WALM009,Plano,Home and lifestyle,45,3,0021-03-30,09:13:00,Cash,7,0.48,135,64.8,0021-03-30,,,,,
9544,WALM089,Southlake,Fashion accessories,50,2,0021-05-05,09:10:00,Cash,3,0.33,100,33,0021-05-05,,,,,
9545,WALM087,Waxahachie,Home and lifestyle,84,3,0023-11-09,07:56:00,Cash,4,0.33,252,83.16,0023-11-09,,,,,
9546,WALM003,San Antonio,Fashion accessories,69,2,0021-01-27,08:08:00,Cash,7,0.48,138,66.24,0021-01-27,,,,,
9547,WALM065,Texas City,Home and lifestyle,80,2,0020-03-02,11:20:00,Cash,4,0.33,160,52.8,0020-03-02,,,,,
9548,WALM030,Richardson,Fashion accessories,30,2,0022-11-08,09:23:00,Cash,4,0.48,60,28.8,0022-11-08,,,,,
9549,WALM084,Schertz,Home and lifestyle,70,2,0021-07-31,07:21:00,Cash,6,0.33,140,46.2,0021-07-31,,,,,
9550,WALM009,Plano,Fashion accessories,45,2,0022-02-10,09:14:00,Cash,7,0.48,90,43.2,0022-02-10,,,,,
9551,WALM054,Sherman,Home and lifestyle,42,3,0020-02-13,16:51:00,Cash,7,0.21,126,26.46,0020-02-13,,,,,
9552,WALM003,San Antonio,Fashion accessories,32,3,0022-02-08,08:34:00,Cash,6,0.48,96,46.08,0022-02-08,,,,,
9553,WALM099,Weatherford,Home and lifestyle,29,2,0020-05-23,15:05:00,Cash,3,0.18,58,10.44,0020-05-23,,,,,
9554,WALM035,San Angelo,Fashion accessories,56,3,0021-09-16,06:36:00,Cash,3,0.48,168,80.64,0021-09-16,,,,,
9555,WALM056,Rowlett,Home and lifestyle,46,3,0021-06-11,07:32:00,Cash,4,0.33,138,45.54,0021-06-11,,,,,
9556,WALM099,Weatherford,Fashion accessories,31,1,0022-05-22,16:05:00,Cash,3,0.18,31,5.58,0022-05-22,,,,,
9557,WALM074,Weslaco,Home and lifestyle,32,2,0021-11-17,07:55:00,Cash,5,0.33,64,21.12,0021-11-17,,,,,
9558,WALM032,Tyler,Fashion accessories,49,1,0023-07-29,07:01:00,Cash,7,0.48,49,23.52,0023-07-29,,,,,
9559,WALM058,Port Arthur,Home and lifestyle,72,3,0023-06-24,13:29:00,Cash,3,0.33,216,71.28,0023-06-24,,,,,
9560,WALM054,Sherman,Fashion accessories,53,1,0022-10-22,11:17:00,Cash,4,0.33,53,17.49,0022-10-22,,,,,
9561,WALM025,Waco,Home and lifestyle,46,1,0023-06-01,15:50:00,Cash,6,0.48,46,22.08,0023-06-01,,,,,
9562,WALM089,Southlake,Fashion accessories,24,3,0021-10-07,12:34:00,Cash,7,0.33,72,23.76,0021-10-07,,,,,
9563,WALM030,Richardson,Home and lifestyle,19,3,0023-04-25,09:27:00,Cash,6,0.48,57,27.36,0023-04-25,,,,,
9564,WALM038,Sugar Land,Fashion accessories,73,2,0020-09-20,08:41:00,Cash,3,0.48,146,70.08,0020-09-20,,,,,
9565,WALM099,Weatherford,Home and lifestyle,76,1,0020-09-12,13:15:00,Cash,6,0.18,76,13.68,0020-09-12,,,,,
9566,WALM009,Plano,Fashion accessories,34,1,0020-08-20,12:51:00,Cash,3,0.48,34,16.32,0020-08-20,,,,,
9567,WALM073,Seguin,Home and lifestyle,26,3,0021-07-27,17:00:00,Cash,7,0.33,78,25.74,0021-07-27,,,,,
9568,WALM058,Port Arthur,Fashion accessories,39,2,0021-02-28,13:03:00,Cash,5,0.33,78,25.74,0021-02-28,,,,,
9569,WALM073,Seguin,Home and lifestyle,42,2,0021-02-25,08:07:00,Cash,6,0.33,84,27.72,0021-02-25,,,,,
9570,WALM058,Port Arthur,Fashion accessories,36,1,0020-07-18,10:38:00,Cash,3,0.33,36,11.88,0020-07-18,,,,,
9571,WALM056,Rowlett,Home and lifestyle,72,1,0020-04-08,16:02:00,Cash,5,0.33,72,23.76,0020-04-08,,,,,
9572,WALM055,Waxahachie,Fashion accessories,33,1,0021-03-13,13:08:00,Cash,5,0.33,33,10.89,0021-03-13,,,,,
9573,WALM035,San Angelo,Home and lifestyle,47,2,0020-02-27,09:17:00,Cash,4,0.48,94,45.12,0020-02-27,,,,,
9574,WALM087,Waxahachie,Fashion accessories,29,2,0022-04-23,15:42:00,Cash,6,0.33,58,19.14,0022-04-23,,,,,
9575,WALM069,Rockwall,Home and lifestyle,62,3,0022-08-18,15:32:00,Cash,4,0.33,186,61.38,0022-08-18,,,,,
9576,WALM065,Texas City,Fashion accessories,50,3,0022-02-08,06:05:00,Cash,7,0.33,150,49.5,0022-02-08,,,,,
9577,WALM073,Seguin,Home and lifestyle,18,1,0023-06-21,15:28:00,Cash,6,0.33,18,5.94,0023-06-21,,,,,
9578,WALM046,Temple,Fashion accessories,78,3,0021-10-28,09:11:00,Cash,3,0.48,234,112.32,0021-10-28,,,,,
9579,WALM074,Weslaco,Home and lifestyle,85,2,0020-07-08,08:05:00,Cash,5,0.33,170,56.1,0020-07-08,,,,,
9580,WALM099,Weatherford,Fashion accessories,63,3,0020-05-07,15:22:00,Cash,4,0.18,189,34.02,0020-05-07,,,,,
9581,WALM073,Seguin,Home and lifestyle,66,3,0022-07-19,16:03:00,Cash,3,0.33,198,65.34,0022-07-19,,,,,
9582,WALM056,Rowlett,Fashion accessories,54,1,0020-02-19,08:54:00,Cash,5,0.33,54,17.82,0020-02-19,,,,,
9583,WALM065,Texas City,Home and lifestyle,32,1,0020-12-24,11:37:00,Cash,5,0.33,32,10.56,0020-12-24,,,,,
9584,WALM056,Rowlett,Fashion accessories,59,3,0021-03-03,12:22:00,Cash,5,0.33,177,58.41,0021-03-03,,,,,
9585,WALM025,Waco,Home and lifestyle,40,3,0020-04-30,06:37:00,Cash,6,0.48,120,57.6,0020-04-30,,,,,
9586,WALM074,Weslaco,Fashion accessories,83,1,0022-05-23,14:15:00,Cash,7,0.33,83,27.39,0022-05-23,,,,,
9587,WALM003,San Antonio,Home and lifestyle,24,2,0023-09-18,11:29:00,Cash,7,0.48,48,23.04,0023-09-18,,,,,
9588,WALM086,Rosenberg,Fashion accessories,19,1,0020-04-16,08:51:00,Cash,4,0.33,19,6.27,0020-04-16,,,,,
9589,WALM055,Waxahachie,Home and lifestyle,17,3,0023-01-27,06:24:00,Cash,6,0.33,51,16.83,0023-01-27,,,,,
9590,WALM069,Rockwall,Fashion accessories,16,2,0022-05-23,08:35:00,Cash,6,0.33,32,10.56,0022-05-23,,,,,
9591,WALM032,Tyler,Home and lifestyle,84,3,0021-05-01,10:48:00,Cash,3,0.48,252,120.96,0021-05-01,,,,,
9592,WALM073,Seguin,Fashion accessories,56,2,0020-07-30,07:19:00,Cash,7,0.33,112,36.96,0020-07-30,,,,,
9593,WALM030,Richardson,Home and lifestyle,47,2,0020-09-13,12:34:00,Cash,7,0.48,94,45.12,0020-09-13,,,,,
9594,WALM025,Waco,Fashion accessories,67,3,0021-07-03,11:47:00,Cash,5,0.48,201,96.48,0021-07-03,,,,,
9595,WALM025,Waco,Home and lifestyle,37,2,0021-07-08,06:22:00,Cash,4,0.48,74,35.52,0021-07-08,,,,,
9596,WALM082,Weslaco,Fashion accessories,47,2,0020-02-27,13:56:00,Cash,5,0.33,94,31.02,0020-02-27,,,,,
9597,WALM082,Weslaco,Home and lifestyle,75,3,0021-02-02,06:29:00,Cash,4,0.33,225,74.25,0021-02-02,,,,,
9598,WALM009,Plano,Fashion accessories,69,2,0023-11-13,14:11:00,Cash,6,0.48,138,66.24,0023-11-13,,,,,
9599,WALM009,Plano,Home and lifestyle,17,3,0020-03-20,13:40:00,Cash,6,0.48,51,24.48,0020-03-20,,,,,
9600,WALM075,San Marcos,Fashion accessories,26,1,0023-04-12,10:40:00,Cash,5,0.33,26,8.58,0023-04-12,,,,,
